Date,Open,High,Low,Close,Adj Close,Volume
25-11-2019,1418.267212,1430.747803,1418.130005,1427.776245,1402.708496,7573078
22-11-2019,1409.992432,1435.045166,1405.87793,1414.015503,1389.189209,11176432
21-11-2019,1412.644043,1422.70166,1397.603271,1405.87793,1381.194702,7448685
20-11-2019,1421.83313,1437.696777,1410.998291,1415.067017,1390.22229,21769060
19-11-2019,1341.32605,1385.122681,1339.497437,1380.413818,1356.177612,15088127
18-11-2019,1346.492065,1358.698364,1330.719849,1334.194336,1310.769531,7038025
15-11-2019,1340.091797,1359.429932,1337.805908,1344.846313,1321.234619,7845802
14-11-2019,1349.555054,1354.675293,1331.085571,1337.440186,1313.958374,7129066
13-11-2019,1307.495728,1349.463623,1307.495728,1346.171997,1322.536987,12612874
11-11-2019,1315.816162,1320.525024,1300.68396,1305.484253,1282.563477,5678920
08-11-2019,1324.868164,1334.605713,1317.827759,1321.667969,1298.463135,6009676
07-11-2019,1312.067505,1337.668701,1309.507324,1333.645752,1310.230469,7042019
06-11-2019,1319.107788,1322.536499,1306.124268,1311.975952,1288.941284,7312752
05-11-2019,1337.760254,1343.109009,1317.553467,1323.313721,1300.079956,6342678
04-11-2019,1340.320313,1344.983398,1321.302246,1332.7771,1309.377197,7031717
01-11-2019,1330.354126,1336.571533,1317.553467,1332.091309,1308.703369,6952150
31-10-2019,1356.869751,1362.035767,1336.480103,1338.903076,1315.395508,9731870
30-10-2019,1353.212402,1357.372681,1335.200073,1352.389526,1328.645264,8170683
29-10-2019,1321.667969,1353.212402,1318.559204,1341.371826,1317.821045,12884252
27-10-2019,1317.553467,1321.210815,1307.495728,1311.381714,1288.357422,1507420
25-10-2019,1317.644897,1317.964844,1290.352051,1308.593018,1285.617676,6769978
24-10-2019,1280.980103,1317.919189,1267.768066,1313.393188,1290.333618,11321244
23-10-2019,1294.969482,1303.792725,1264.659302,1273.116821,1250.764404,9223080
22-10-2019,1302.924072,1313.758911,1283.128784,1293.003662,1270.302002,13893251
18-10-2019,1283.723145,1305.575684,1278.877197,1295.015137,1272.278198,14060975
17-10-2019,1257.20752,1279.151489,1254.464478,1276.865601,1254.44751,8019470
16-10-2019,1252.544434,1261.459106,1246.875488,1254.784546,1232.75415,9701830
15-10-2019,1245.77832,1252.635864,1238.280762,1247.286987,1225.388184,4836395
14-10-2019,1248.018433,1248.018433,1235.126343,1241.663818,1219.863647,6697137
11-10-2019,1246.875488,1248.612793,1222.051392,1236.72644,1215.012817,8298563
10-10-2019,1211.490845,1251.721436,1207.833496,1246.006958,1224.130493,17503195
09-10-2019,1196.58728,1216.016846,1181.775024,1211.262207,1189.995728,8794323
07-10-2019,1196.038574,1207.650635,1190.18689,1197.86731,1176.83606,5030792
04-10-2019,1206.827759,1214.782471,1192.15271,1196.038574,1175.039551,7496126
03-10-2019,1175.831909,1202.073242,1171.534546,1198.735962,1177.689575,6762425
01-10-2019,1222.462891,1227.034546,1182.50647,1193.112793,1172.165039,8960192
30-09-2019,1197.775879,1221.319946,1193.707031,1218.119751,1196.733032,12631885
27-09-2019,1181.775024,1202.347534,1174.003174,1196.907227,1175.892822,9529331
26-09-2019,1181.317871,1187.535278,1173.546021,1185.706665,1164.888916,9175228
25-09-2019,1174.003174,1184.060913,1160.151123,1169.934448,1149.393677,9096135
24-09-2019,1137.064209,1187.535278,1136.286987,1169.157227,1148.630127,17479487
23-09-2019,1164.99707,1171.260254,1129.200928,1133.041138,1113.148193,10805422
20-09-2019,1086.181519,1161.111084,1073.700928,1146.893188,1126.756836,24082780
19-09-2019,1104.376709,1106.068237,1072.192261,1078.043945,1059.116455,6883111
18-09-2019,1101.72522,1112.102905,1094.63916,1102.411011,1083.055786,7466954
17-09-2019,1107.256958,1107.256958,1091.256104,1094.867676,1075.644775,7820386
16-09-2019,1087.141602,1114.662964,1084.48999,1107.02832,1087.592041,10273865
13-09-2019,1108.171265,1123.25769,1103.508179,1120.606201,1100.931519,6473857
12-09-2019,1129.200928,1134.18396,1102.411011,1106.662598,1087.232666,5940002
11-09-2019,1117.771729,1133.772583,1117.771729,1128.652344,1108.836304,6063950
09-09-2019,1116.0802,1127.372192,1109.222778,1117.497437,1097.877319,5873964
06-09-2019,1099.942261,1123.714966,1092.856201,1117.771729,1098.146729,11593409
05-09-2019,1103.416748,1109.268433,1091.073242,1095.919189,1076.677979,11497743
04-09-2019,1097.702148,1101.999512,1084.444336,1098.250732,1078.968628,16474697
03-09-2019,1135.829834,1136.515625,1097.199219,1103.051025,1083.684448,9365309
30-08-2019,1138.801392,1146.938965,1116.400269,1141.590088,1121.546997,12367620
29-08-2019,1148.813354,1152.287842,1129.47522,1135.372681,1115.438599,9445111
28-08-2019,1164.631348,1171.260254,1148.447632,1155.076538,1134.796631,5802744
27-08-2019,1174.91748,1174.91748,1153.156372,1165.637085,1145.171631,14200953
26-08-2019,1183.146484,1183.146484,1151.144897,1158.276733,1137.940552,9601252
23-08-2019,1132.858276,1174.003174,1121.429077,1166.551392,1146.070068,10653957
22-08-2019,1162.071167,1162.116821,1132.766846,1139.944336,1119.930176,7015976
21-08-2019,1166.36853,1169.111572,1158.002441,1162.071167,1141.668457,5338924
20-08-2019,1179.306396,1181.866455,1163.579834,1166.642822,1146.15979,7484649
19-08-2019,1171.305908,1185.706665,1170.345825,1181.866455,1161.116211,8158801
16-08-2019,1180.586426,1181.13501,1163.945557,1168.517212,1148.001465,10988883
14-08-2019,1192.289917,1192.701294,1170.665894,1177.88916,1157.20874,15844491
13-08-2019,1127.509399,1191.192627,1120.971924,1165.545654,1145.081909,52413572
09-08-2019,1062.317505,1074.798096,1053.585571,1062.546021,1043.890747,10985004
08-08-2019,1013.400635,1058.797241,1001.468628,1053.631348,1035.132446,15599284
07-08-2019,1029.99585,1041.01355,1008.600403,1014.360718,996.551392,12674684
06-08-2019,1037.539063,1051.116943,1025.881348,1031.641602,1013.528809,14533997
05-08-2019,1067.026245,1067.026245,1031.36731,1045.402344,1027.047852,15199566
02-08-2019,1074.980957,1095.599121,1062.546021,1082.889893,1063.877319,11883403
01-08-2019,1063.734619,1086.410156,1051.802612,1079.141235,1053.868652,11314111
31-07-2019,1075.026733,1083.484253,1062.820313,1066.340576,1041.367676,10614975
30-07-2019,1109.954224,1115.485962,1075.209595,1079.735474,1054.448975,10426558
29-07-2019,1112.651489,1117.314575,1101.862305,1107.211182,1081.28125,8813022
26-07-2019,1126.000732,1136.05835,1106.342529,1109.817017,1083.82605,10193752
25-07-2019,1155.716553,1160.333984,1121.88623,1126.000732,1099.630615,10902535
24-07-2019,1164.40271,1169.248657,1146.161743,1151.236328,1124.275513,7594589
23-07-2019,1174.91748,1183.055054,1152.424927,1164.448486,1137.177979,10158174
22-07-2019,1143.8302,1174.460327,1122.160522,1170.803101,1143.383911,14546294
19-07-2019,1159.556763,1163.89978,1136.241211,1142.001587,1115.256714,8168268
18-07-2019,1172.174561,1176.197632,1150.230591,1153.750732,1126.730713,5971454
17-07-2019,1183.420776,1185.889526,1170.345825,1172.037354,1144.589233,4741116
16-07-2019,1170.300171,1183.969482,1167.64856,1182.232178,1154.54541,5035386
15-07-2019,1174.91748,1179.031982,1161.522583,1166.780029,1139.455078,5329749
12-07-2019,1173.088867,1188.632568,1168.562866,1170.803101,1143.383911,7846218
11-07-2019,1176.746216,1179.306396,1169.705811,1171.763062,1144.321289,4304188
10-07-2019,1170.391602,1178.894897,1160.013916,1169.294434,1141.9104,6009098
09-07-2019,1141.955811,1173.546021,1138.801392,1170.437256,1143.026489,8767877
08-07-2019,1150.230591,1159.465332,1141.270142,1144.790283,1117.980103,7004609
05-07-2019,1175.008911,1179.946411,1152.059204,1155.122192,1128.070313,5463376
04-07-2019,1171.625977,1180.403564,1170.345825,1174.003174,1146.509033,4675702
03-07-2019,1172.997437,1176.289063,1165.819946,1172.677368,1145.214355,4403246
02-07-2019,1164.814209,1171.260254,1155.076538,1168.974365,1141.598145,5073373
01-07-2019,1150.276245,1163.625488,1139.670044,1160.151123,1132.981445,6739428
28-06-2019,1167.694336,1172.951782,1141.681519,1145.750366,1118.917847,9471082
27-06-2019,1182.369385,1185.798096,1162.116821,1164.99707,1137.713867,12452766
26-06-2019,1180.403564,1192.838501,1176.151855,1183.283691,1155.572144,5796513
25-06-2019,1151.053467,1186.803833,1146.801758,1184.838013,1157.090088,7483449
24-06-2019,1163.168335,1167.099976,1149.407715,1154.253662,1127.221924,5633614
21-06-2019,1184.929443,1184.97522,1166.2771,1169.888672,1142.490845,11618416
20-06-2019,1170.345825,1188.632568,1168.517212,1185.660889,1157.893555,5374424
19-06-2019,1176.654785,1190.461182,1154.436523,1167.922852,1140.571045,7246381
18-06-2019,1169.340088,1177.614868,1160.379639,1171.260254,1143.8302,8398685
17-06-2019,1206.919189,1206.919189,1168.974365,1172.448853,1144.990967,7454128
14-06-2019,1208.656372,1211.490845,1197.227295,1204.679077,1176.466431,7471384
13-06-2019,1216.0625,1220.359863,1196.541504,1213.548096,1185.127808,7843084
12-06-2019,1220.359863,1223.74292,1211.490845,1218.02832,1189.503174,5148799
11-06-2019,1208.610718,1220.177002,1205.090576,1215.285278,1186.824219,5746037
10-06-2019,1207.742065,1213.319458,1197.86731,1206.141968,1177.895142,5884234
07-06-2019,1212.359497,1213.548096,1193.752808,1202.256104,1174.100464,7361209
06-06-2019,1245.229736,1245.229736,1207.924927,1213.639526,1185.217163,8382417
04-06-2019,1241.160889,1256.521729,1232.611938,1235.857788,1206.915039,7721380
03-06-2019,1220.634155,1250.12146,1208.016357,1243.675415,1214.549438,9278471
31-05-2019,1223.285767,1226.943115,1207.102051,1216.199707,1187.717163,12862033
30-05-2019,1203.490479,1227.034546,1203.490479,1215.833984,1187.360229,11747190
29-05-2019,1207.833496,1219.079834,1192.427002,1200.564575,1172.448242,7779257
28-05-2019,1206.736328,1220.451294,1200.838867,1210.3479,1182.002441,21297125
27-05-2019,1222.554321,1222.920044,1195.032837,1198.370117,1170.305298,8038343
24-05-2019,1232.520508,1237.823608,1203.718994,1222.325684,1193.699829,11134632
23-05-2019,1254.464478,1272.751099,1211.490845,1219.628418,1191.065674,19383003
22-05-2019,1230.371826,1243.21814,1220.725586,1225.571533,1196.869751,12344959
21-05-2019,1218.074097,1249.892822,1216.108276,1225.022949,1196.333984,15171780
20-05-2019,1201.067505,1223.102905,1191.832642,1212.313721,1183.922363,13489550
17-05-2019,1158.459595,1167.557129,1144.744507,1158.825317,1131.686646,8638474
16-05-2019,1152.01355,1162.939819,1150.322021,1156.950928,1129.856079,7225654
15-05-2019,1163.945557,1168.517212,1143.464478,1149.224731,1122.310913,12209779
14-05-2019,1130.572388,1160.608276,1126.000732,1152.470703,1125.480957,14219117
13-05-2019,1140.99585,1152.790649,1122.343384,1126.503662,1100.12207,8801829
10-05-2019,1156.630859,1168.24292,1138.344238,1143.967407,1117.176758,12278715
09-05-2019,1178.391968,1178.391968,1144.515991,1148.813354,1121.909058,21335086
08-05-2019,1225.205811,1225.205811,1181.500732,1188.129639,1160.304565,15979459
07-05-2019,1275.311279,1275.494141,1225.388672,1228.406006,1199.637573,9708823
06-05-2019,1278.237183,1282.625977,1260.04187,1266.259399,1236.604614,7916057
03-05-2019,1287.334717,1296.06665,1282.48877,1288.157593,1257.98999,7120131
02-05-2019,1272.751099,1292.775024,1263.699219,1284.683228,1254.597046,9496001
30-04-2019,1276.77417,1276.77417,1249.709961,1273.482666,1243.658813,11174290
26-04-2019,1257.20752,1276.362793,1253.275879,1273.482666,1243.658813,7534942
25-04-2019,1270.099609,1291.403564,1245.869751,1254.8302,1225.442871,15234957
24-04-2019,1252.910156,1275.311279,1249.207031,1270.465332,1240.712036,8050556
23-04-2019,1232.520508,1255.378784,1230.691895,1247.012695,1217.808716,9903725
22-04-2019,1243.492432,1249.892822,1226.394531,1230.097534,1201.289429,11803961
18-04-2019,1257.20752,1270.693848,1248.064209,1267.219482,1237.542236,19643267
16-04-2019,1229.777466,1243.492432,1225.205811,1228.634644,1199.861084,8680158
15-04-2019,1229.777466,1233.38916,1220.634155,1225.343018,1196.646362,4642868
12-04-2019,1234.349121,1240.658081,1222.142822,1228.040283,1199.280762,6474384
11-04-2019,1218.759766,1237.092163,1215.148193,1231.42334,1202.584351,6279260
10-04-2019,1223.331421,1232.520508,1212.862305,1217.342529,1188.833374,8325974
09-04-2019,1215.056763,1225.845825,1207.833496,1220.131348,1191.556885,10387488
08-04-2019,1239.835205,1241.206665,1210.302246,1215.376709,1186.913696,9540921
05-04-2019,1244.361084,1247.05835,1227.948853,1237.915039,1208.924194,7358633
04-04-2019,1260.864868,1265.162231,1231.834717,1237.137939,1208.165283,9160422
03-04-2019,1273.43689,1282.808838,1254.464478,1257.390381,1227.943359,8584906
02-04-2019,1278.237183,1282.900269,1261.870605,1270.648193,1240.890625,8763370
01-04-2019,1252.635864,1286.283203,1245.824097,1272.614014,1242.810425,11044427
28-03-2019,1234.577759,1252.453003,1227.765991,1243.492432,1214.370972,11465124
27-03-2019,1259.904785,1259.904785,1229.091797,1233.663452,1204.771973,11039935
26-03-2019,1216.336792,1254.098755,1216.0625,1250.12146,1220.844727,10367438
25-03-2019,1216.611084,1222.325684,1203.901855,1210.987915,1182.627563,8697044
22-03-2019,1254.921631,1262.602051,1222.188599,1226.805908,1198.075195,12539321
20-03-2019,1259.767578,1269.09375,1247.14978,1257.618896,1228.166626,10819718
19-03-2019,1243.492432,1261.779175,1228.040283,1258.624756,1229.148682,10724015
18-03-2019,1216.976807,1241.618164,1215.148193,1234.394897,1205.48645,11052031
15-03-2019,1229.777466,1242.395264,1198.873047,1208.427856,1180.127441,17382176
14-03-2019,1234.120605,1245.321167,1221.639893,1226.623047,1197.896484,11376655
13-03-2019,1222.462891,1243.492432,1214.325317,1231.880493,1203.030884,12288795
12-03-2019,1204.084717,1219.719849,1201.661743,1217.296875,1188.788574,12280798
11-03-2019,1161.248291,1199.604492,1159.373901,1192.381348,1164.456787,10629434
08-03-2019,1157.590942,1165.271362,1153.887939,1158.551025,1131.418701,6605967
07-03-2019,1155.716553,1170.162964,1150.367676,1161.431152,1134.231323,8869046
06-03-2019,1133.589722,1164.036987,1129.292358,1156.447998,1129.365112,13166138
05-03-2019,1118.594604,1133.589722,1114.205811,1131.623901,1105.122314,7788750
01-03-2019,1131.029541,1135.921265,1117.543213,1121.017578,1094.764282,8664803
28-02-2019,1128.057983,1133.635376,1121.474731,1125.589233,1099.229004,12344429
27-02-2019,1122.846313,1138.252808,1105.428223,1118.686035,1092.487305,12154417
26-02-2019,1105.885376,1129.018066,1102.685303,1115.714478,1089.585449,11080266
25-02-2019,1130.115234,1136.515625,1116.0802,1126.732178,1100.345093,8588261
22-02-2019,1137.978516,1138.61853,1120.971924,1126.777954,1100.389648,9576235
21-02-2019,1130.115234,1150.047729,1124.034912,1140.081421,1113.381714,11571474
20-02-2019,1119.006104,1133.772583,1114.571533,1128.606567,1102.175537,6888279
19-02-2019,1113.657227,1133.498291,1107.439819,1111.920044,1085.879761,6829230
18-02-2019,1142.915894,1145.201782,1110.914307,1115.577393,1089.451538,10553069
15-02-2019,1124.400635,1142.824463,1109.999878,1137.841309,1111.193848,10497230
14-02-2019,1134.68689,1134.68689,1113.657227,1119.32605,1093.112305,7248302
12-02-2019,1144.287354,1163.351196,1144.287354,1148.767578,1121.864502,6999076
11-02-2019,1166.597168,1166.688599,1143.8302,1145.887451,1119.051514,8228950
08-02-2019,1174.734619,1189.089722,1163.259766,1168.24292,1140.883545,7115027
07-02-2019,1198.004395,1208.016357,1175.92334,1179.85498,1152.223633,10075355
06-02-2019,1185.203735,1204.770508,1183.375122,1198.004395,1169.947998,10293391
05-02-2019,1181.317871,1192.65564,1169.065796,1180.906372,1153.25061,10239605
04-02-2019,1140.172852,1185.843872,1135.646973,1180.312134,1152.670288,12764029
01-02-2019,1128.286621,1147.487549,1121.932007,1142.870117,1116.10498,10093661
31-01-2019,1099.027954,1124.35498,1098.113647,1122.023438,1095.746582,11139650
30-01-2019,1110.914307,1120.057617,1089.061646,1093.267578,1067.664063,8582149
29-01-2019,1125.543579,1126.137939,1098.433594,1106.93689,1081.013306,10202922
28-01-2019,1143.373047,1148.356201,1117.680298,1124.217773,1097.889526,9372151
25-01-2019,1143.327393,1156.356567,1129.56665,1139.258545,1112.577881,9351996
24-01-2019,1120.057617,1145.841797,1115.577393,1140.584351,1113.872803,14387743
23-01-2019,1127.646484,1137.612793,1117.314575,1121.246216,1094.987549,9656771
22-01-2019,1127.235107,1140.127197,1115.120239,1129.338013,1102.889893,18103715
21-01-2019,1091.713257,1133.726807,1086.821533,1131.669556,1105.166626,24103407
18-01-2019,1050.385376,1087.964478,1037.996216,1082.889893,1057.529663,28090586
17-01-2019,1046.408081,1049.5625,1033.195923,1037.264771,1012.9729,8189538
16-01-2019,1037.767578,1046.911011,1033.515991,1038.590576,1014.2677,6980803
15-01-2019,1010.337646,1035.024658,1010.337646,1032.875977,1008.686951,11005703
14-01-2019,1001.194336,1006.223145,993.331055,1002.840149,979.354492,4497030
11-01-2019,1012.714905,1018.383789,995.34259,1003.983032,980.47052,7069530
10-01-2019,1012.852051,1015.823669,1008.508972,1012.623474,988.90863,4462580
09-01-2019,1016.737976,1021.309631,1004.577332,1015.595093,991.810669,6307118
08-01-2019,1010.429077,1014.863586,1002.108643,1010.017639,986.36377,6152194
07-01-2019,1012.166321,1022.635437,1006.680298,1010.10907,986.453186,6030145
04-01-2019,1003.388733,1009.834778,988.485107,1004.531616,981.006287,9258272
03-01-2019,1012.623474,1019.115234,996.714111,999.137085,975.738159,8144143
02-01-2019,1019.023804,1030.453003,1006.680298,1011.617737,987.926453,7814409
01-01-2019,1028.852905,1030.727295,1015.000732,1024.966919,1000.963013,4873335
31-12-2018,1034.064575,1036.716187,1020.578186,1025.195557,1001.18634,7899549
28-12-2018,1029.081421,1037.996216,1025.14978,1029.127197,1005.025879,8384273
27-12-2018,1012.349182,1030.453003,1009.42334,1024.235474,1000.248657,13647110
26-12-2018,992.782471,1005.765991,974.358643,1004.257324,980.738403,7885596
24-12-2018,1006.588867,1008.691833,993.468201,995.845459,972.523621,4532852
21-12-2018,1028.624268,1034.338867,1002.108643,1005.948853,982.390442,9057907
20-12-2018,1024.966919,1035.481812,1020.532471,1031.778809,1007.615479,6304850
19-12-2018,1043.710815,1049.013916,1036.121826,1039.413452,1015.071167,8059209
18-12-2018,1027.069946,1041.424927,1024.509766,1039.047729,1014.71405,6420997
17-12-2018,1020.349609,1035.938965,1016.280823,1033.104492,1008.910095,5538855
14-12-2018,1008.600403,1019.389526,998.268433,1016.920837,993.105347,7897917
13-12-2018,1031.36731,1031.36731,1001.240051,1012.212036,988.506775,10168637
12-12-2018,1004.851624,1018.109497,994.56543,1015.366455,991.587402,13786481
11-12-2018,974.67865,1007.686096,964.621033,1003.525879,980.02417,14759031
10-12-2018,1014.909302,1018.840942,990.313782,996.851257,973.505859,10260536
07-12-2018,1032.693115,1039.550537,1013.400635,1036.67041,1012.392395,7889992
06-12-2018,1050.568237,1050.568237,1022.452576,1027.390015,1003.329407,6415725
05-12-2018,1045.768066,1059.528809,1041.699219,1056.191406,1031.456299,6364879
04-12-2018,1058.797241,1058.797241,1044.35083,1053.585571,1028.911621,5679360
03-12-2018,1074.249512,1074.249512,1050.111084,1057.380127,1032.617188,6091412
30-11-2018,1071.872192,1084.39856,1062.728882,1067.529175,1042.528442,11721606
29-11-2018,1061.540283,1078.821167,1060.625977,1068.397827,1043.376709,13820099
28-11-2018,1035.436035,1058.568726,1029.812988,1053.90564,1029.223877,8753885
27-11-2018,1012.989197,1033.195923,1010.749084,1031.550171,1007.39209,7448303
26-11-2018,1013.994995,1021.766785,1003.388733,1014.680725,990.917725,6984936
22-11-2018,1019.023804,1028.944336,1005.857422,1008.371826,984.756592,6335295
21-11-2018,1040.053467,1047.368164,1012.212036,1017.560852,993.730408,8211247
20-11-2018,1046.911011,1056.877197,1033.195923,1039.962036,1015.607056,6255820
19-11-2018,1035.847534,1053.036987,1034.110352,1051.482666,1026.857788,7993787
16-11-2018,1003.891602,1033.150269,1003.114441,1030.818726,1006.677856,12065508
15-11-2018,1002.977295,1008.508972,993.422485,1002.885864,979.399048,7471831
14-11-2018,1010.383362,1017.332275,992.508179,1003.891602,980.381226,8517173
13-11-2018,981.993347,1008.508972,978.381714,1005.263123,981.720581,7449802
12-11-2018,1003.663025,1004.668762,982.496216,987.479309,964.353333,6345305
09-11-2018,1011.480591,1018.383789,992.051025,999.7771,976.363098,11856145
07-11-2018,1019.480957,1019.480957,1011.892029,1015.549316,991.76593,1404299
06-11-2018,1000.279968,1016.737976,998.085571,1009.514771,985.872742,9443242
05-11-2018,981.490479,999.09137,973.764343,996.896973,973.550476,8292952
02-11-2018,975.593018,988.393677,972.072815,982.816223,959.799438,18369899
01-11-2018,976.415894,976.415894,960.049377,965.763916,943.146545,10276376
31-10-2018,968.27832,974.541504,957.306335,970.335571,947.611023,17999674
30-10-2018,992.508179,992.508179,961.969421,966.449707,943.816223,9631834
29-10-2018,956.392029,1000.142822,956.392029,994.611145,971.318115,8390607
26-10-2018,944.414246,966.449707,934.448059,955.38623,933.011841,10042966
25-10-2018,947.248718,951.500366,929.327759,942.494141,920.421692,15416966
24-10-2018,982.816223,983.776306,943.042786,956.163452,933.770935,14934757
23-10-2018,962.563782,973.490051,954.243347,964.346741,941.762512,11564422
22-10-2018,1014.909302,1019.298096,966.769714,971.615662,948.861206,14399071
19-10-2018,1005.765991,1015.823669,978.564575,1006.95459,983.37262,27803039
17-10-2018,1077.998291,1078.318237,1042.339355,1052.671265,1028.018433,13983581
16-10-2018,1047.825317,1067.391968,1042.339355,1064.100464,1039.180054,8179299
15-10-2018,1033.104492,1048.648193,1022.361145,1042.110718,1017.705322,9703006
12-10-2018,1010.291931,1032.281616,1007.503235,1030.041504,1005.918701,9907264
11-10-2018,972.850037,1019.25238,953.649048,994.611145,971.318115,14463194
10-10-2018,1000.188538,1020.258179,991.41095,1007.686096,984.086914,10392470
09-10-2018,1025.561279,1027.069946,988.576538,996.668396,973.327209,12021002
08-10-2018,960.049377,1021.309631,937.693909,1014.360718,990.605225,26991736
05-10-2018,1005.308838,1019.755249,949.214478,958.997864,936.538818,23999130
04-10-2018,1087.598755,1088.421631,1011.251953,1026.109863,1002.079163,25387304
03-10-2018,1124.172119,1133.40686,1097.244995,1101.862305,1076.057617,8067714
01-10-2018,1149.956299,1149.956299,1100.856567,1126.183594,1099.809204,8019720
28-09-2018,1151.967773,1162.756958,1140.447144,1150.184814,1123.248413,12110496
27-09-2018,1147.487549,1154.802246,1131.486694,1146.344604,1119.498047,11821461
26-09-2018,1132.858276,1146.527466,1122.023438,1144.195923,1117.399658,6996170
25-09-2018,1129.658081,1138.344238,1092.627563,1125.177856,1098.827148,10625256
24-09-2018,1110.411377,1133.681152,1101.313721,1126.503662,1100.12207,11049138
21-09-2018,1114.571533,1131.395264,1082.112793,1113.200073,1087.129761,20856928
19-09-2018,1119.143188,1119.143188,1098.113647,1107.02832,1081.102661,12321320
18-09-2018,1120.971924,1133.223999,1110.319946,1112.880005,1086.817261,8330022
17-09-2018,1143.601685,1143.601685,1116.948853,1120.880493,1094.630249,7386901
14-09-2018,1151.51062,1166.322754,1140.767212,1145.796021,1118.962402,8616757
12-09-2018,1144.561646,1150.870605,1123.577759,1145.201782,1118.38208,8821245
11-09-2018,1151.144897,1159.739624,1128.515137,1131.669556,1105.166626,11893666
10-09-2018,1165.77417,1167.602905,1143.007324,1148.264771,1121.373291,7720393
07-09-2018,1156.539429,1171.5802,1147.030396,1169.065796,1141.687256,11694634
06-09-2018,1124.766357,1157.270874,1120.377563,1153.339233,1126.328979,12243948
05-09-2018,1136.05835,1145.338867,1104.971069,1121.88623,1095.612671,11292304
04-09-2018,1129.338013,1147.304688,1123.714966,1135.555542,1108.96167,9666907
03-09-2018,1138.344238,1150.13916,1121.017578,1123.852051,1097.532471,13343088
31-08-2018,1161.202515,1161.202515,1130.663818,1135.28125,1108.693848,16739920
30-08-2018,1182.780762,1186.026733,1161.614014,1165.271362,1137.981812,10772929
29-08-2018,1203.536133,1215.148193,1179.672119,1183.329346,1155.616699,12115067
28-08-2018,1184.97522,1209.662231,1184.060913,1206.004883,1177.761108,9509395
27-08-2018,1169.797241,1184.838013,1169.203003,1180.860718,1153.205811,6094255
24-08-2018,1156.859497,1170.300171,1152.10498,1168.060059,1140.704956,7275256
23-08-2018,1139.532837,1164.859863,1132.309692,1160.699707,1133.516846,8714686
21-08-2018,1131.258179,1144.287354,1121.88623,1140.355713,1113.649536,7961698
20-08-2018,1104.422485,1130.84668,1104.193848,1129.109497,1102.666748,8319767
17-08-2018,1105.428223,1111.280029,1097.244995,1100.628052,1074.852295,4189932
16-08-2018,1100.170898,1111.828613,1093.084717,1097.930664,1072.218018,6543012
14-08-2018,1088.055908,1112.925781,1082.844238,1106.891235,1080.96875,5796069
13-08-2018,1094.959106,1097.153564,1081.381348,1085.953003,1060.520874,5105536
10-08-2018,1107.256958,1110.914307,1099.302246,1101.039429,1075.253906,3916747
09-08-2018,1116.857422,1126.183594,1108.171265,1113.611572,1087.531616,7488442
08-08-2018,1083.484253,1117.771729,1083.484253,1113.382935,1087.308472,8653783
07-08-2018,1092.536133,1098.47937,1076.169556,1082.752808,1057.395508,4439806
06-08-2018,1075.895264,1093.54187,1074.661011,1090.433228,1064.896118,4392731
03-08-2018,1074.340942,1082.112793,1069.357788,1076.123901,1050.921997,7268029
02-08-2018,1089.42749,1089.42749,1066.066284,1068.26062,1043.242798,6834465
01-08-2018,1088.421631,1099.85083,1083.849976,1090.20459,1064.672852,10613527
31-07-2018,1052.396973,1088.421631,1048.876831,1084.39856,1059.00293,15175413
30-07-2018,1033.195923,1058.157227,1031.36731,1052.762695,1028.107788,15172230
27-07-2018,1023.595459,1039.962036,1016.875122,1033.058838,1008.865356,7305292
26-07-2018,1015.000732,1025.424194,1012.897766,1015.503601,991.721313,7026837
25-07-2018,1014.909302,1026.795654,1009.606201,1019.618103,995.739502,6507127
24-07-2018,1025.881348,1030.224365,1012.532043,1015.777954,991.989197,4887874
23-07-2018,1033.013062,1033.013062,1017.743774,1024.326904,1000.338013,6389901
20-07-2018,1018.018066,1040.967773,1016.646545,1031.96167,1007.793945,8769400
19-07-2018,999.639954,1019.480957,993.285339,1010.2005,986.542419,5942713
18-07-2018,1004.30304,1009.971924,985.01062,998.954224,975.559448,5120782
17-07-2018,985.924988,1002.062927,977.970276,998.771362,975.38092,7075385
16-07-2018,1005.58313,1013.903564,981.124695,984.004883,960.960327,7213764
13-07-2018,987.936523,1013.994995,987.479309,1005.58313,982.033142,19650704
12-07-2018,954.883362,1004.851624,953.283264,989.627991,966.45166,26368188
11-07-2018,937.19104,951.728943,930.653564,949.808838,927.565002,9476935
10-07-2018,916.847107,940.391174,914.332703,937.831055,915.867798,11423098
09-07-2018,902.537842,914.332703,899.246216,911.681152,890.330261,5654603
06-07-2018,882.102478,898.789063,881.873901,893.805969,872.873718,10019619
05-07-2018,911.589722,922.013123,876.47937,881.873901,861.22113,20473239
04-07-2018,888.548523,907.018066,887.817078,905.280823,884.079834,5469260
03-07-2018,882.331055,894.628845,878.079407,888.09137,867.29303,5542031
02-07-2018,889.051392,889.051392,875.016418,878.307983,857.738708,7285002
29-06-2018,867.793152,891.93158,867.701721,889.142822,868.319824,8712803
28-06-2018,879.588074,885.53125,859.74707,863.998718,843.764587,9385242
27-06-2018,894.674561,900.983459,880.228088,883.108276,862.426636,9797915
26-06-2018,919.818726,919.818726,891.703003,895.085999,868.319336,8824561
25-06-2018,924.756104,929.419189,916.435669,918.401489,890.937622,5684685
22-06-2018,940.299744,941.03125,922.058838,925.761902,898.077942,17685004
